MATRIX_SIZE,PROCS,ITERATION,RANK,PEAK_HEAP_BYTES
1000,64,8,23,4333883
1000,64,8,0,15698951
2000,1,8,0,83123728
2000,4,8,1,19976378
2000,4,8,0,48013530
2000,9,8,4,11135550
2000,9,8,1,11104178
2000,9,8,2,11105365
2000,9,8,0,41358214
2000,9,8,3,11104366
2000,16,8,6,7991625
2000,16,8,5,7991625
2000,16,8,1,7993399
2000,16,8,3,7993567
2000,16,8,4,7991457
2000,16,8,7,7991625
2000,16,8,0,38994815
2000,16,8,2,7993399
2000,25,8,2,6565548
2000,25,8,9,6563626
2000,25,8,3,6565716
2000,25,8,7,6597088
2000,25,8,6,6597088
2000,25,8,8,6563606
2000,25,8,4,6565548
2000,25,8,1,6565548
2000,25,8,0,37926964
2000,25,8,11,6563628
2000,25,8,10,6563628
2000,25,8,5,6597088
2000,25,8,12,6596942
2000,36,8,12,5800759
2000,36,8,0,37887438
2000,36,8,2,5836013
2000,36,8,9,5800757
2000,36,8,4,5802531
2000,36,8,6,5800757
2000,36,8,10,5800759
2000,36,8,16,5867219
2000,36,8,14,5800759
2000,36,8,8,5800589
2000,36,8,7,5800757
2000,36,8,15,5800759
2000,36,8,3,5836181
2000,36,8,11,5800759
2000,36,8,13,5800759
2000,36,8,17,5867387
2000,36,8,5,5802699
2000,36,8,1,5802679
2000,49,8,7,5341562
2000,49,8,9,5374896
2000,49,8,12,5374898
2000,49,8,14,5374878
2000,49,8,16,5341396
2000,49,8,1,5343336
2000,49,8,21,5408360
2000,49,8,10,5374898
2000,49,8,2,5343336
2000,49,8,8,5341394
2000,49,8,17,5341416
2000,49,8,6,5343504
2000,49,8,24,5408044
2000,49,8,18,5341416
2000,49,8,4,5343336
2000,49,8,11,5374878
2000,49,8,23,5341416
2000,49,8,20,5341284
2000,49,8,3,5343504
2000,49,8,19,5341416
2000,49,8,22,5341416
2000,49,8,5,5343504
2000,49,8,13,5374878
2000,49,8,0,37850566
2000,49,8,15,5374878
2000,64,8,3,5149613
2000,64,8,11,5083415
2000,64,8,5,5116747
2000,64,8,30,5183693
2000,64,8,31,5217119
2000,64,8,1,5182311
2000,64,8,20,5083863
2000,64,8,16,5083583
2000,64,8,21,5083883
2000,64,8,15,5083415
2000,64,8,0,37741824
2000,64,8,6,5116747
2000,64,8,27,5117065
2000,64,8,28,5150379
2000,64,8,2,5149445
2000,64,8,4,5116559
2000,64,8,14,5083415
2000,64,8,23,5083863
2000,64,8,19,5083863
2000,64,8,7,5116747
2000,64,8,10,5083415
2000,64,8,26,5117065
2000,64,8,12,5083415
2000,64,8,17,5083883
2000,64,8,25,5117177
2000,64,8,9,5083413
2000,64,8,24,5117177
2000,64,8,22,5083863
2000,64,8,18,5083863
2000,64,8,13,5083435
2000,64,8,8,5083245
2000,64,8,29,5150379
500,1,9,0,8123724
500,4,9,0,6763526
500,4,9,1,4976374
500,9,9,3,4497364
500,9,9,1,4432174
500,9,9,2,4496860
500,9,9,0,6397780
500,9,9,4,4463546
500,16,9,0,6381494
500,16,9,7,4340355
500,16,9,2,4243395
500,16,9,3,4243563
500,16,9,1,4243395
500,16,9,4,4340187
500,16,9,5,4340355
500,16,9,6,4340355
500,25,9,2,4211984
500,25,9,12,4295672
500,25,9,10,4262358
500,25,9,8,4310122
500,25,9,9,4262356
500,25,9,4,4212152
500,25,9,6,4197084
500,25,9,0,6460931
500,25,9,5,4197104
500,25,9,11,4262358
500,25,9,3,4211984
500,25,9,7,4197084
500,25,9,1,4211816
500,36,9,10,4128735
500,36,9,7,4128753
500,36,9,1,4130675
500,36,9,2,4163989
500,36,9,12,4194721
500,36,9,4,4188555
500,36,9,14,4194721
500,36,9,11,4128755
500,36,9,6,4128733
500,36,9,15,4194721
500,36,9,5,4130695
500,36,9,13,4194721
500,36,9,8,4128585
500,36,9,0,6638304
500,36,9,17,4261349
500,36,9,9,4128753
500,36,9,16,4261181
500,36,9,3,4164157
500,49,9,8,4115598
500,49,9,17,4115620
500,49,9,24,4248214
500,49,9,15,4149082
500,49,9,23,4181586
500,49,9,16,4115600
500,49,9,6,4117708
500,49,9,1,4117540
500,49,9,5,4117708
500,49,9,18,4181586
500,49,9,21,4182116
500,49,9,13,4149082
500,49,9,10,4149102
500,49,9,3,4117708
500,49,9,4,4183076
500,49,9,12,4149102
500,49,9,0,6899482
500,49,9,11,4149082
500,49,9,22,4181586
500,49,9,20,4181586
500,49,9,2,4117540
500,49,9,14,4149082
500,49,9,9,4149100
500,49,9,19,4115620
500,49,9,7,4115766
500,64,9,31,4313755
500,64,9,20,4109905
500,64,9,15,4109457
500,64,9,17,4109905
500,64,9,29,4230615
500,64,9,24,4197245
500,64,9,21,4109905
500,64,9,28,4230727
500,64,9,2,4175207
500,64,9,0,7139156
500,64,9,5,4142341
500,64,9,9,4109455
500,64,9,12,4185939
500,64,9,19,4109905
500,64,9,3,4175207
500,64,9,26,4213813
500,64,9,6,4142321
500,64,9,10,4109457
500,64,9,16,4186219
500,64,9,1,4287227
500,64,9,7,4142321
500,64,9,30,4264041
500,64,9,4,4219371
500,64,9,13,4109457
500,64,9,22,4109925
500,64,9,23,4109793
500,64,9,25,4197413
500,64,9,11,4109457
500,64,9,27,4197413
500,64,9,18,4109905
500,64,9,8,4185769
500,64,9,14,4109457
1000,1,9,0,23123728
1000,4,9,1,7976378
1000,4,9,0,15013530
1000,9,9,3,5836040
1000,9,9,1,5770870
1000,9,9,0,13358242
1000,9,9,4,5802242
1000,9,9,2,5835536
1000,16,9,4,4991457
1000,16,9,6,4991625
1000,16,9,2,4993399
1000,16,9,0,12877034
1000,16,9,7,4991625
1000,16,9,3,4993567
1000,16,9,5,4991625
1000,16,9,1,4993399
1000,25,9,4,4645548
1000,25,9,9,4643626
1000,25,9,6,4677088
1000,25,9,10,4643628
1000,25,9,2,4645548
1000,25,9,7,4677088
1000,25,9,12,4676922
1000,25,9,8,4643606
1000,25,9,0,12753803
1000,25,9,1,4645548
1000,25,9,3,4645716
1000,25,9,11,4643628
1000,25,9,5,4677088
1000,36,9,14,4462087
1000,36,9,12,4462087
1000,36,9,2,4497321
1000,36,9,15,4462087
1000,36,9,10,4462087
1000,36,9,11,4462087
1000,36,9,13,4462087
1000,36,9,5,4464027
1000,36,9,4,4463859
1000,36,9,17,4528715
1000,36,9,16,4528547
1000,36,9,3,4497509
1000,36,9,0,12921522
1000,36,9,8,4461917
1000,36,9,1,4464007
1000,36,9,9,4462085
1000,36,9,6,4462085
1000,36,9,7,4462085
1000,49,9,22,4359864
1000,49,9,3,4361952
1000,49,9,8,4359842
1000,49,9,1,4361784
1000,49,9,15,4393326
1000,49,9,7,4360010
1000,49,9,14,4393326
1000,49,9,0,12968139
1000,49,9,17,4359864
1000,49,9,4,4361784
1000,49,9,6,4361952
1000,49,9,2,4361784
1000,49,9,10,4393346
1000,49,9,9,4393344
1000,49,9,12,4393346
1000,49,9,11,4393326
1000,49,9,18,4359864
1000,49,9,20,4359844
1000,49,9,5,4361952
1000,49,9,19,4359864
1000,49,9,24,4426472
1000,49,9,23,4359864
1000,49,9,16,4359844
1000,49,9,13,4393326
1000,49,9,21,4426192
1000,64,9,25,4432953
1000,64,9,19,4333863
1000,64,9,13,4333415
1000,64,9,23,4333863
1000,64,9,2,4399445
1000,64,9,30,4499693
1000,64,9,21,4333863
1000,64,9,31,4598579
1000,64,9,3,4399593
1000,64,9,17,4333863
1000,64,9,28,4466267
1000,64,9,8,4333245
1000,64,9,27,4433065
1000,64,9,26,4432953
1000,64,9,12,4333415
1000,64,9,4,4366579
1000,64,9,10,4333415
1000,64,9,7,4366747
1000,64,9,14,4333415
1000,64,9,1,4432291
1000,64,9,15,4333435
1000,64,9,18,4333863
1000,64,9,29,4466267
1000,64,9,9,4333413
1000,64,9,24,4432953
1000,64,9,20,4333883
1000,64,9,16,4333715
1000,64,9,11,4333435
1000,64,9,6,4366747
1000,64,9,22,4333883
1000,64,9,5,4366747
1000,64,9,0,15698951
2000,1,9,0,83123728
2000,4,9,1,19976378
2000,4,9,0,48013530
2000,9,9,0,41358214
2000,9,9,2,11105233
2000,9,9,1,11104198
2000,9,9,4,11135570
2000,9,9,3,11104366
2000,16,9,3,7993567
2000,16,9,4,7991457
2000,16,9,5,7991625
2000,16,9,2,7993399
2000,16,9,1,7993399
2000,16,9,0,38994795
2000,16,9,7,7991625
2000,16,9,6,7991625
2000,25,9,11,6563608
2000,25,9,6,6597088
2000,25,9,1,6565548
2000,25,9,10,6563628
2000,25,9,3,6565716
2000,25,9,9,6563606
2000,25,9,2,6565548
2000,25,9,8,6563606
2000,25,9,7,6597088
2000,25,9,12,6596942
2000,25,9,4,6565548
2000,25,9,0,37926964
2000,25,9,5,6597108
2000,36,9,15,5800759
2000,36,9,17,5867387
2000,36,9,13,5800627
2000,36,9,3,5836161
2000,36,9,11,5800627
2000,36,9,12,5800627
2000,36,9,5,5802567
2000,36,9,9,5800625
2000,36,9,6,5800757
2000,36,9,7,5800757
2000,36,9,2,5835993
2000,36,9,10,5800627
2000,36,9,8,5800457
2000,36,9,16,5867219
2000,36,9,1,5802679
2000,36,9,0,37887438
2000,36,9,14,5800759
2000,36,9,4,5802399
2000,49,9,20,5341416
2000,49,9,17,5341416
2000,49,9,6,5343504
2000,49,9,4,5343336
2000,49,9,9,5374876
2000,49,9,23,5341396
2000,49,9,12,5374898
2000,49,9,21,5408360
2000,49,9,10,5374898
2000,49,9,14,5374878
2000,49,9,3,5343504
2000,49,9,0,37850566
2000,49,9,18,5341416
2000,49,9,13,5374878
2000,49,9,11,5374878
2000,49,9,22,5341416
2000,49,9,19,5341416
2000,49,9,24,5408044
2000,49,9,8,5341394
2000,49,9,16,5341396
2000,49,9,7,5341562
2000,49,9,1,5343336
2000,49,9,2,5343336
2000,49,9,15,5374878
2000,49,9,5,5343504
2000,64,9,11,5083415
2000,64,9,4,5116579
2000,64,9,18,5083883
2000,64,9,12,5083415
2000,64,9,14,5083415
2000,64,9,27,5117065
2000,64,9,20,5083863
2000,64,9,3,5149593
2000,64,9,7,5116727
2000,64,9,23,5083863
2000,64,9,8,5083245
2000,64,9,13,5083415
2000,64,9,15,5083415
2000,64,9,5,5116727
2000,64,9,24,5117177
2000,64,9,19,5083863
2000,64,9,6,5116727
2000,64,9,21,5083863
2000,64,9,1,5182311
2000,64,9,2,5149425
2000,64,9,25,5117065
2000,64,9,26,5117065
2000,64,9,31,5217007
2000,64,9,28,5150379
2000,64,9,30,5183693
2000,64,9,9,5083413
2000,64,9,16,5083583
2000,64,9,10,5083415
2000,64,9,29,5150379
2000,64,9,22,5083863
2000,64,9,0,37741824
2000,64,9,17,5083751
500,1,10,0,8123728
500,4,10,0,6763530
500,4,10,1,4976378
500,9,10,2,4496864
500,9,10,4,4463570
500,9,10,3,4497368
500,9,10,1,4432198
500,9,10,0,6397784
500,16,10,5,4340359
500,16,10,1,4243399
500,16,10,0,6381498
500,16,10,6,4340359
500,16,10,3,4243567
500,16,10,4,4340191
500,16,10,7,4340359
500,16,10,2,4243379
500,25,10,8,4310126
500,25,10,2,4211988
500,25,10,7,4197108
500,25,10,12,4295676
500,25,10,3,4211988
500,25,10,0,6460935
500,25,10,4,4212156
500,25,10,10,4262362
500,25,10,1,4211820
500,25,10,6,4197108
500,25,10,9,4262360
500,25,10,11,4262362
500,25,10,5,4197108
500,36,10,2,4163993
500,36,10,17,4261353
500,36,10,16,4261185
500,36,10,12,4194725
500,36,10,11,4128759
500,36,10,4,4130531
500,36,10,0,6638308
500,36,10,3,4164161
500,36,10,6,4128757
500,36,10,1,4130679
500,36,10,5,4130699
500,36,10,9,4128737
500,36,10,15,4194725
500,36,10,10,4128759
500,36,10,7,4128757
500,36,10,13,4194725
500,36,10,8,4128589
500,36,10,14,4194725
500,49,10,13,4149086
500,49,10,19,4181590
500,49,10,21,4182120
500,49,10,23,4181590
500,49,10,9,4149084
500,49,10,3,4117712
500,49,10,15,4149086
500,49,10,2,4117544
500,49,10,22,4181590
500,49,10,1,4117544
500,49,10,10,4149106
500,49,10,6,4117712
500,49,10,18,4181590
500,49,10,0,6899486
500,49,10,17,4115604
500,49,10,12,4149086
500,49,10,20,4181590
500,49,10,24,4248218
500,49,10,7,4115770
500,49,10,8,4115602
500,49,10,11,4149086
500,49,10,16,4115604
500,49,10,5,4117712
500,49,10,14,4149086
500,49,10,4,4183080
500,64,10,17,4109909
500,64,10,10,4109461
500,64,10,12,4185943
500,64,10,25,4197417
500,64,10,29,4230731
500,64,10,28,4230619
500,64,10,21,4109797
500,64,10,5,4142325
500,64,10,3,4175191
500,64,10,27,4197417
500,64,10,31,4330159
500,64,10,1,4287211
500,64,10,6,4142325
500,64,10,19,4109909
500,64,10,16,4186223
500,64,10,14,4109461
500,64,10,18,4109909
500,64,10,9,4109459
500,64,10,13,4109461
500,64,10,23,4109797
500,64,10,7,4142325
500,64,10,4,4219395
500,64,10,2,4175191
500,64,10,24,4197249
500,64,10,30,4264045
500,64,10,15,4109461
500,64,10,11,4109461
500,64,10,26,4213817
500,64,10,20,4186391
500,64,10,0,7139160
500,64,10,22,4109797
500,64,10,8,4185773
1000,1,10,0,23123732
1000,4,10,0,15013534
1000,4,10,1,7976382
1000,9,10,1,5770874
1000,9,10,4,5802246
1000,9,10,0,13358246
1000,9,10,2,5835540
1000,9,10,3,5836044
1000,16,10,1,4993403
1000,16,10,5,4991629
1000,16,10,7,4991629
1000,16,10,2,4993383
1000,16,10,0,12877038
1000,16,10,4,4991441
1000,16,10,6,4991609
1000,16,10,3,4993571
1000,25,10,1,4645552
1000,25,10,4,4645552
1000,25,10,8,4643610
1000,25,10,9,4643630
1000,25,10,5,4677112
1000,25,10,0,12753807
1000,25,10,12,4676946
1000,25,10,11,4643632
1000,25,10,3,4645720
1000,25,10,7,4677092
1000,25,10,2,4645552
1000,25,10,10,4643500
1000,25,10,6,4677112
1000,36,10,9,4462089
1000,36,10,2,4497345
1000,36,10,15,4462091
1000,36,10,16,4528551
1000,36,10,1,4464011
1000,36,10,7,4462089
1000,36,10,6,4462089
1000,36,10,13,4462091
1000,36,10,4,4463731
1000,36,10,14,4462091
1000,36,10,3,4497513
1000,36,10,8,4461789
1000,36,10,10,4462091
1000,36,10,0,12921526
1000,36,10,12,4461959
1000,36,10,5,4464031
1000,36,10,17,4528699
1000,36,10,11,4462091
1000,49,10,22,4359868
1000,49,10,7,4360014
1000,49,10,17,4359868
1000,49,10,20,4359868
1000,49,10,3,4361956
1000,49,10,10,4393330
1000,49,10,8,4359846
1000,49,10,14,4393330
1000,49,10,4,4361788
1000,49,10,15,4393330
1000,49,10,9,4393328
1000,49,10,5,4361956
1000,49,10,6,4361956
1000,49,10,11,4393330
1000,49,10,19,4359868
1000,49,10,16,4359848
1000,49,10,24,4426496
1000,49,10,23,4359868
1000,49,10,13,4393330
1000,49,10,21,4426812
1000,49,10,2,4361788
1000,49,10,0,12968143
1000,49,10,18,4359868
1000,49,10,1,4361788
1000,49,10,12,4393350
1000,64,10,6,4366731
1000,64,10,13,4333419
1000,64,10,7,4366751
1000,64,10,18,4333887
1000,64,10,22,4333887
1000,64,10,21,4333867
1000,64,10,11,4333439
1000,64,10,1,4432315
1000,64,10,3,4399617
1000,64,10,8,4333249
1000,64,10,19,4333887
1000,64,10,10,4333419
1000,64,10,5,4366731
1000,64,10,23,4333867
1000,64,10,29,4466271
1000,64,10,2,4399449
1000,64,10,28,4466271
1000,64,10,24,4432789
1000,64,10,16,4333587
1000,64,10,4,4366563
1000,64,10,0,15698955
1000,64,10,20,4333755
1000,64,10,14,4333419
1000,64,10,15,4333419
1000,64,10,27,4433089
1000,64,10,9,4333417
1000,64,10,12,4333419
1000,64,10,30,4565249
1000,64,10,17,4333755
1000,64,10,31,4598451
1000,64,10,25,4432957
1000,64,10,26,4432957
2000,1,10,0,83123732
2000,4,10,0,48013534
2000,4,10,1,19976382
2000,9,10,4,11135574
2000,9,10,1,11104182
2000,9,10,0,41358218
2000,9,10,3,11104350
2000,9,10,2,11105369
2000,16,10,6,7991629
2000,16,10,7,7991629
2000,16,10,5,7991629
2000,16,10,1,7993403
2000,16,10,3,7993571
2000,16,10,4,7991461
2000,16,10,0,38994819
2000,16,10,2,7993403
2000,25,10,3,6565720
2000,25,10,4,6565552
2000,25,10,9,6563610
2000,25,10,1,6565552
2000,25,10,5,6597112
2000,25,10,7,6597092
2000,25,10,11,6563612
2000,25,10,12,6596946
2000,25,10,2,6565552
2000,25,10,6,6597092
2000,25,10,10,6563612
2000,25,10,8,6563610
2000,25,10,0,37926968
2000,36,10,14,5800763
2000,36,10,7,5800761
2000,36,10,10,5800763
2000,36,10,9,5800761
2000,36,10,8,5800461
2000,36,10,0,37887442
2000,36,10,2,5836017
2000,36,10,4,5802535
2000,36,10,1,5802683
2000,36,10,6,5800761
2000,36,10,15,5800763
2000,36,10,11,5800763
2000,36,10,17,5867391
2000,36,10,16,5867223
2000,36,10,12,5800763
2000,36,10,5,5802703
2000,36,10,3,5836185
2000,36,10,13,5800763
2000,49,10,3,5343508
2000,49,10,11,5374882
2000,49,10,24,5408028
2000,49,10,16,5341400
2000,49,10,14,5374882
2000,49,10,22,5341420
2000,49,10,5,5343508
2000,49,10,12,5374882
2000,49,10,4,5343340
2000,49,10,19,5341400
2000,49,10,23,5341400
2000,49,10,15,5374882
2000,49,10,0,37850570
2000,49,10,1,5343340
2000,49,10,7,5341566
2000,49,10,17,5341400
2000,49,10,2,5343340
2000,49,10,18,5341420
2000,49,10,13,5374882
2000,49,10,20,5341420
2000,49,10,8,5341398
2000,49,10,9,5374900
2000,49,10,6,5343508
2000,49,10,21,5408364
2000,49,10,10,5374882
2000,64,10,18,5083755
2000,64,10,3,5149597
2000,64,10,26,5117069
2000,64,10,15,5083419
2000,64,10,14,5083439
2000,64,10,27,5117069
2000,64,10,24,5117181
2000,64,10,25,5117069
2000,64,10,0,37741828
2000,64,10,11,5083439
2000,64,10,16,5083587
2000,64,10,22,5083755
2000,64,10,9,5083437
2000,64,10,7,5116751
2000,64,10,23,5083755
2000,64,10,2,5149449
2000,64,10,31,5217123
2000,64,10,4,5116583
2000,64,10,6,5116751
2000,64,10,8,5083249
2000,64,10,1,5182315
2000,64,10,30,5183697
2000,64,10,10,5083419
2000,64,10,20,5083755
2000,64,10,28,5150515
2000,64,10,29,5150383
2000,64,10,21,5083755
2000,64,10,12,5083439
2000,64,10,17,5083755
2000,64,10,5,5116751
2000,64,10,13,5083419
2000,64,10,19,5083755
500,1,11,0,8123728
500,4,11,0,6763530
500,4,11,1,4976378
500,9,11,2,4496864
500,9,11,1,4432198
500,9,11,4,4463570
500,9,11,0,6397784
500,9,11,3,4497368
500,16,11,3,4243567
500,16,11,0,6381498
500,16,11,6,4340359
500,16,11,5,4241625
500,16,11,2,4243399
500,16,11,7,4241625
500,16,11,4,4241457
500,16,11,1,4243399
500,25,11,0,6460935
500,25,11,10,4262362
500,25,11,12,4295676
500,25,11,11,4262362
500,25,11,4,4212156
500,25,11,8,4310126
500,25,11,7,4197088
500,25,11,3,4211988
500,25,11,5,4197088
500,25,11,2,4211988
500,25,11,6,4197088
500,25,11,9,4163626
500,25,11,1,4211820
500,36,11,15,4194725
500,36,11,10,4128759
500,36,11,13,4194725
500,36,11,16,4261185
500,36,11,9,4128757
500,36,11,12,4194557
500,36,11,5,4130699
500,36,11,11,4128759
500,36,11,1,4130679
500,36,11,3,4164161
500,36,11,17,4294137
500,36,11,4,4188559
500,36,11,6,4128757
500,36,11,0,6638308
500,36,11,8,4128589
500,36,11,7,4128757
500,36,11,2,4164013
500,36,11,14,4194725
500,49,11,8,4115602
500,49,11,1,4117544
500,49,11,17,4115624
500,49,11,12,4149106
500,49,11,21,4182120
500,49,11,13,4149086
500,49,11,24,4248218
500,49,11,23,4181590
500,49,11,20,4181590
500,49,11,16,4115604
500,49,11,15,4149086
500,49,11,5,4117712
500,49,11,3,4117712
500,49,11,18,4181590
500,49,11,14,4149086
500,49,11,10,4149086
500,49,11,22,4181590
500,49,11,7,4115770
500,49,11,2,4117544
500,49,11,19,4181590
500,49,11,11,4149086
500,49,11,9,4149084
500,49,11,4,4183080
500,49,11,0,6899486
500,49,11,6,4117712
500,64,11,23,4109797
500,64,11,15,4109461
500,64,11,21,4109909
500,64,11,31,4330159
500,64,11,20,4186391
500,64,11,11,4109461
500,64,11,4,4219375
500,64,11,19,4109909
500,64,11,26,4197417
500,64,11,6,4142325
500,64,11,24,4252505
500,64,11,13,4109461
500,64,11,28,4230731
500,64,11,12,4185943
500,64,11,17,4109909
500,64,11,27,4197417
500,64,11,3,4175191
500,64,11,5,4142325
500,64,11,2,4175191
500,64,11,14,4109461
500,64,11,30,4280445
500,64,11,29,4230619
500,64,11,8,4185773
500,64,11,10,4109461
500,64,11,25,4197417
500,64,11,1,4287211
500,64,11,7,4142325
500,64,11,22,4109797
500,64,11,9,4109459
500,64,11,18,4109909
500,64,11,16,4186223
500,64,11,0,7139160
1000,1,11,0,23123732
1000,4,11,1,7976382
1000,4,11,0,15013534
1000,9,11,4,5802246
1000,9,11,1,5770874
1000,9,11,2,5835540
1000,9,11,0,13358246
1000,9,11,3,5836044
1000,16,11,7,4991629
1000,16,11,1,4993403
1000,16,11,4,4991461
1000,16,11,6,4991629
1000,16,11,5,4991629
1000,16,11,0,12877038
1000,16,11,3,4993571
1000,16,11,2,4993403
1000,25,11,11,4643612
1000,25,11,10,4643612
1000,25,11,2,4645552
1000,25,11,12,4676946
1000,25,11,4,4645552
1000,25,11,5,4677112
1000,25,11,6,4677112
1000,25,11,9,4643610
1000,25,11,0,12753807
1000,25,11,7,4677092
1000,25,11,8,4643610
1000,25,11,1,4645552
1000,25,11,3,4645720
1000,36,11,7,4462069
1000,36,11,15,4462071
1000,36,11,11,4462071
1000,36,11,10,4462091
1000,36,11,3,4497493
1000,36,11,1,4464011
1000,36,11,5,4464031
1000,36,11,0,12921526
1000,36,11,12,4462091
1000,36,11,16,4528551
1000,36,11,17,4528719
1000,36,11,9,4462089
1000,36,11,6,4462089
1000,36,11,2,4497325
1000,36,11,8,4461921
1000,36,11,4,4463863
1000,36,11,14,4462091
1000,36,11,13,4462091
1000,49,11,14,4393330
1000,49,11,21,4426812
1000,49,11,22,4359868
1000,49,11,2,4361788
1000,49,11,10,4393350
1000,49,11,7,4360014
1000,49,11,13,4393330
1000,49,11,12,4393350
1000,49,11,3,4361956
1000,49,11,5,4361956
1000,49,11,6,4361956
1000,49,11,9,4393348
1000,49,11,17,4359868
1000,49,11,15,4393330
1000,49,11,24,4426476
1000,49,11,20,4359868
1000,49,11,8,4359846
1000,49,11,4,4361788
1000,49,11,19,4359868
1000,49,11,1,4361788
1000,49,11,11,4393350
1000,49,11,23,4359868
1000,49,11,18,4359868
1000,49,11,16,4359848
1000,49,11,0,12968143
1000,64,11,25,4432957
1000,64,11,15,4333419
1000,64,11,24,4432789
1000,64,11,14,4333419
1000,64,11,17,4333867
1000,64,11,22,4333867
1000,64,11,3,4399597
1000,64,11,10,4333419
1000,64,11,9,4333417
1000,64,11,12,4333419
1000,64,11,23,4333867
1000,64,11,18,4333755
1000,64,11,20,4333887
1000,64,11,5,4366751
1000,64,11,7,4366731
1000,64,11,4,4366563
1000,64,11,1,4432295
1000,64,11,13,4333419
1000,64,11,19,4333887
1000,64,11,28,4466271
1000,64,11,2,4399429
1000,64,11,11,4333419
1000,64,11,27,4432957
1000,64,11,26,4432957
1000,64,11,16,4333699
1000,64,11,21,4333867
1000,64,11,8,4333249
1000,64,11,6,4366731
1000,64,11,31,4532899
1000,64,11,29,4466271
1000,64,11,30,4499585
1000,64,11,0,15698955
2000,1,11,0,83123732
2000,4,11,1,19976382
2000,4,11,0,48013534
2000,9,11,4,11135574
2000,9,11,0,41358218
2000,9,11,3,11104238
2000,9,11,2,11105237
2000,9,11,1,11104138
2000,16,11,6,7991629
2000,16,11,0,38994819
2000,16,11,1,7993403
2000,16,11,3,7993571
2000,16,11,4,7991461
2000,16,11,2,7993403
2000,16,11,7,7991629
2000,16,11,5,7991629
2000,25,11,7,6597092
2000,25,11,6,6597092
2000,25,11,8,6563610
2000,25,11,5,6597112
2000,25,11,4,6565552
2000,25,11,0,37926968
2000,25,11,12,6596926
2000,25,11,3,6565720
2000,25,11,9,6563610
2000,25,11,2,6565552
2000,25,11,1,6565552
2000,25,11,11,6563612
2000,25,11,10,6563612
2000,36,11,17,5867391
2000,36,11,8,5800593
2000,36,11,11,5800763
2000,36,11,12,5800763
2000,36,11,2,5835997
2000,36,11,7,5800761
2000,36,11,10,5800763
2000,36,11,14,5800763
2000,36,11,1,5802683
2000,36,11,13,5800763
2000,36,11,16,5867223
2000,36,11,4,5802535
2000,36,11,0,37887442
2000,36,11,6,5800761
2000,36,11,9,5800761
2000,36,11,15,5800763
2000,36,11,5,5802703
2000,36,11,3,5836185
2000,49,11,22,5341400
2000,49,11,0,37850570
2000,49,11,9,5374900
2000,49,11,10,5374882
2000,49,11,15,5374882
2000,49,11,2,5343340
2000,49,11,13,5374902
2000,49,11,11,5374882
2000,49,11,1,5343340
2000,49,11,3,5343508
2000,49,11,8,5341398
2000,49,11,16,5341400
2000,49,11,7,5341566
2000,49,11,24,5408028
2000,49,11,19,5341400
2000,49,11,6,5343508
2000,49,11,5,5343508
2000,49,11,21,5408364
2000,49,11,20,5341400
2000,49,11,12,5374882
2000,49,11,23,5341400
2000,49,11,14,5374882
2000,49,11,4,5343340
2000,49,11,17,5341400
2000,49,11,18,5341400
2000,64,11,15,5083419
2000,64,11,7,5116731
2000,64,11,21,5083755
2000,64,11,29,5150383
2000,64,11,20,5083755
2000,64,11,0,37741828
2000,64,11,9,5083417
2000,64,11,28,5150383
2000,64,11,13,5083419
2000,64,11,23,5083755
2000,64,11,5,5116731
2000,64,11,3,5149597
2000,64,11,25,5117069
2000,64,11,19,5083755
2000,64,11,24,5117181
2000,64,11,22,5083755
2000,64,11,2,5149429
2000,64,11,18,5083755
2000,64,11,30,5183697
2000,64,11,26,5117069
2000,64,11,31,5217011
2000,64,11,1,5182295
2000,64,11,12,5083419
2000,64,11,4,5116563
2000,64,11,14,5083419
2000,64,11,6,5116731
2000,64,11,27,5117069
2000,64,11,10,5083419
2000,64,11,17,5083887
2000,64,11,8,5083269
2000,64,11,16,5083587
2000,64,11,11,5083419
500,1,0,0,9078053
500,4,0,0,7004298
500,4,0,1,5218447
500,9,0,4,4731639
500,9,0,0,6691974
500,9,0,3,4764383
500,9,0,1,4701203
500,9,0,2,4763879
500,16,0,5,4635482
500,16,0,0,6670987
500,16,0,1,4539458
500,16,0,4,4635314
500,16,0,7,4635482
500,16,0,3,4539626
500,16,0,6,4635482
500,16,0,2,4539458
500,25,0,9,4504767
500,25,0,8,4652388
500,25,0,10,4602581
500,25,0,11,4602581
500,25,0,5,4537327
500,25,0,0,6758876
500,25,0,1,4555539
500,25,0,4,4555587
500,25,0,2,4506703
500,25,0,6,4537307
500,25,0,3,4506871
500,25,0,12,4634841
500,25,0,7,4537327
500,36,0,17,4677348
500,36,0,11,4515132
500,36,0,9,4515130
500,36,0,14,4580044
500,36,0,1,4516934
500,36,0,4,4573878
500,36,0,8,4514942
500,36,0,3,4549382
500,36,0,15,4580044
500,36,0,12,4579876
500,36,0,10,4515112
500,36,0,7,4515130
500,36,0,2,4549194
500,36,0,16,4644396
500,36,0,6,4515110
500,36,0,0,7008507
500,36,0,5,4516954
500,36,0,13,4580044
500,49,0,2,4597375
500,49,0,20,4662833
500,49,0,8,4599279
500,49,0,17,4522907
500,49,0,19,4597265
500,49,0,0,7261744
500,49,0,9,4555313
500,49,0,1,4597375
500,49,0,12,4555315
500,49,0,18,4597265
500,49,0,11,4555315
500,49,0,13,4555315
500,49,0,3,4597543
